source_name,source_link,event_id,event_date,event_time,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,photo_link,notes,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude,Aspect,Slope,temperature,precipitation,wind_speed,event_year,event_month,event_day,event_weekday,season_encoded,event_hour,time_of_day_encoded,risk_zone,distance_to_nearest_landslide,location_risk_score,landslide_occurred
The hindu.com,http://www.hindu.com/thehindu/holnus/001200709072070.htm,242,2007-09-07, 12:00:00 AM,"Darjeeling Hills, multiple villages in area (Kurseong, Kalimpong, Bhalukopa, Kukhleinkhani)",multiple landslides in different villages,"Darjeeling Hills, multiple villages in area (Kurseong, Kalimpong, Bhalukopa, Kukhleinkhani)",25km,landslide,rain,medium,unknown,,,,,,glc,242,India,IN,Bengal,46427,Kārsiyāng,0.6035,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,88.2833,26.8833,226.251388549805,89.9983596801758,16.9,8.4,2.9,2007,9,7,4,2,0,0,4.0,0.9118039864153692,0,
navhindtimes.com,http://www.navhindtimes.com/articles.php?Story_ID=090817,240,2007-09-07, 12:00:00 AM,"NH-17, Panaji to Mapusa on Old Mandovi bridge, Goa",disrupted traffic along bridge from landsliding,"NH-17, Panaji to Mapusa on Old Mandovi bridge, Goa",5km,landslide,rain,medium,unknown,8.0,,,,,glc,240,India,IN,Goa,65586,Panaji,1.58349,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,73.8362,15.5063,205.016891479492,89.9994583129883,24.4,1.6,11.8,2007,9,7,4,2,0,0,3.0,11.699884188855709,0,
kanglaonline.com,http://www.kanglaonline.com/index.php?template=headline&newsid=39218&typeid=2,247,2007-09-08, 12:00:00 AM,"Lower Shajouba village near Tadubi along NH 39, Manipur ","occurred along NH 39, unsure of exact location","Lower Shajouba village near Tadubi along NH 39, Manipur ",50km,landslide,rain,medium,unknown,,,,,,glc,247,India,IN,Manipur,223523,Imphal,28.2961,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,93.9877,25.0604,0.0,0.0,17.5,0.2,5.4,2007,9,8,5,2,0,0,1.0,8.377405974147656,0,
Sikkim times.com,http://sikkimnews.blogspot.com/,251,2007-09-09, 12:00:00 AM,Hingdam village in South Sikkim,"many people displaced, houses damaged",Hingdam village in South Sikkim,50km,landslide,rain,medium,unknown,1.0,,,,,glc,251,India,IN,Sikkim,1147,Namchi,1.61449,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,88.35,27.1667,70.1783905029297,89.9987411499023,19.2,0.3,1.5,2007,9,9,6,2,0,0,4.0,3.507015458064313,0,
kanglaonline.com,http://www.kanglaonline.com/index.php?template=headline&newsid=39229&typeid=2,252,2007-09-09, 12:00:00 AM,"Mao in Manipur, Phipema and Chunikhudima in Nagaland","along NH 39, multiple heavy events, blocked traffic significantly","Mao in Manipur, Phipema and Chunikhudima in Nagaland",25km,landslide,rain,medium,unknown,,,,,,glc,252,India,IN,Nāgāland,92113,Kohima,19.44563,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,94.1192,25.4993,0.0,0.0,17.0,0.1,4.6,2007,9,9,6,2,0,0,1.0,34.029951748727534,0,
e-Pao.net,http://www.e-pao.net/GP.asp?src=Snipp7..120907.sep07,255,2007-09-10, 12:00:00 AM,Wamkhu village along the Tengnoupal-Joupi road in Chandel district,"50 meter stretch on road, timing is unknown but it blocked traffic",Wamkhu village along the Tengnoupal-Joupi road in Chandel district,25km,landslide,rain,medium,unknown,,,,,,glc,255,India,IN,Manipur,30418,Kakching,29.41705,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,94.0691,24.2451,0.0,0.0,18.0,0.5,4.9,2007,9,10,0,2,0,0,1.0,91.02980398100269,0,
Telegraph India,http://www.telegraphindia.com/1070911/asp/siliguri/story_8300563.asp,256,2007-09-10, 12:00:00 AM,Rhodong village near Rhey in East Sikkim,"destroyed a house, killed 1 and injured 1",Rhodong village near Rhey in East Sikkim,10km,landslide,rain,medium,unknown,,,,,,glc,256,India,IN,Sikkim,30700,Gangtok,2.17536,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,88.6236,27.3425,268.280242919922,89.9992523193359,15.8,1.0,2.7,2007,9,10,0,2,0,0,4.0,1.7143616780276285,0,
thestatesman.net,http://www.thestatesman.net/page.news.php?clid=10&theme=&usrsess=1&id=169578,260,2007-09-11, 12:00:00 AM,"National Highway 31A, between Singtam and Rangpo","occurred in afternoon, slide was 40 m long, disrupted traffic","National Highway 31A, between Singtam and Rangpo",5km,debris_flow,rain,medium,unknown,,,,,,glc,260,India,IN,,6133,Singtām,2.84126,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,88.4909,27.2084,274.866241455078,89.9988021850586,24.0,0.8,1.3,2007,9,11,1,2,0,0,4.0,0.8620819716010122,0,
India times,http://timesofindia.indiatimes.com/India/Flood-hit_Tripura_Mizoram_remain_cut_off_for_seventh_day/articleshow/2380211.cms,259,2007-09-11, 12:00:00 AM,"Assam-Agartala National Highway, Sonarpur in Jayantiya hills of Meghalaya","on highway, blocking road","Assam-Agartala National Highway, Sonarpur in Jayantiya hills of Meghalaya",unknown,landslide,rain,medium,unknown,,,,,,glc,259,India,IN,Meghālaya,25758,Nongstoin,0.4599,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,91.27,25.52,0.0,0.0,19.6,0.0,5.5,2007,9,11,1,2,0,0,1.0,58.40174879895006,0,
kanglaonline.com,http://www.kanglaonline.com/index.php?template=headline&newsid=39255&typeid=1,258,2007-09-11, 12:00:00 AM,"NH-39 at Imphal-Moreh section, Lokchao largest event","multiple landslides (6 locations) along NH 39, blocked traffic","NH-39 at Imphal-Moreh section, Lokchao largest event",50km,landslide,rain,medium,unknown,3.0,,,,,glc,258,India,IN,Manipur,30418,Kakching,10.89373,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,94.0564,24.4279,0.0,0.0,20.9,0.0,4.2,2007,9,11,1,2,0,0,1.0,20.36714524041501,0,
Saharas Samay,http://www.saharasamay.com/samayhtml/articles.aspx?newsid=84791,264,2007-09-13, 12:00:00 AM,Guwahati,"landslide hit house and buried a family, occurred at 3am",Guwahati,10km,landslide,rain,medium,unknown,,,,,,glc,264,India,IN,Assam,2000,Dispur,5.28094,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,91.8,26.1833,45.0,89.9990386962891,24.9,0.0,4.8,2007,9,13,3,2,0,0,1.0,1.4965494136659048,0,
thestatesman.net,http://www.thestatesman.net/page.arcview.php?clid=10&id=198313&usrsess=1,269,2007-09-18, 12:00:00 AM,Geyzing-Jorethang road and Naya Bazar-Legship road,along multiple roads in province,Geyzing-Jorethang road and Naya Bazar-Legship road,50km,landslide,rain,medium,unknown,,,,,,glc,269,India,IN,Sikkim,1147,Namchi,16.10912,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,88.2816,27.2872,284.578094482422,89.99853515625,21.8,0.0,3.8,2007,9,18,1,2,0,0,4.0,15.009065338596436,0,
Daily India,http://www.dailyindia.com/show/176095.php/Frequent-landslides-in-Bengal-Sikkim-damage-highways,274,2007-09-20, 12:00:00 AM,"Multiple places along 31A, Tarkhola area in Kalimpong district and Sevoke in WB",Roads were in deplorable condition after multiple days of heavy rain caused landslides in area,"Multiple places along 31A, Tarkhola area in Kalimpong district and Sevoke in WB",50km,landslide,rain,medium,unknown,,,,,,glc,274,India,IN,Bengal,43000,Kālimpang,2.26284,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,88.4572,27.0875,344.427795410156,89.9987182617188,23.7,0.0,5.2,2007,9,20,3,2,0,0,4.0,3.174360100126496,0,
thestatesmen.net,http://www.thestatesman.net/page.news.php?clid=9&theme=&usrsess=1&id=171189,279,2007-09-23, 12:00:00 AM,"NH6, Sambalpur town before Mahanadi bridge","Occurred at midnight, blocked roadway","NH6, Sambalpur town before Mahanadi bridge",25km,landslide,rain,medium,unknown,,,,,,glc,279,India,IN,Orissa,162887,Sambalpur,2.62739,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,83.9462,21.464,0.0,0.0,23.9,4.8,20.8,2007,9,23,6,2,0,0,4.0,471.51227341859226,0,
Newkerala,http://www.newkerala.com/oct.php?action=fullnews&id=7498,285,2007-09-29, 12:00:00 AM,"National Highway, 45 Aizwal (Mizoram)","unsure of exact day, landslides blocked road somewhere in province","National Highway, 45 Aizwal (Mizoram)",50km,landslide,rain,medium,unknown,,,,,,glc,285,India,IN,Mizoram,25000,Kolasib,10.56357,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,92.6921,24.1293,0.0,0.0,19.9,1.6,3.6,2007,9,29,5,2,0,0,1.0,127.27718462511616,0,
kanglaonline.com,http://www.kanglaonline.com/index.php?template=headline&newsid=39638&typeid=2,313,2007-10-16, 12:00:00 AM,"NH-39 at Piphema,  6 km towards Dimapur from Kohima in Nagaland","occurred at 2pm, stranded vehicles on road between cities, multiple events on road","NH-39 at Piphema,  6 km towards Dimapur from Kohima in Nagaland",5km,landslide,rain,large,unknown,,,,,,glc,313,India,IN,Nāgāland,92113,Kohima,10.39298,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,94.0132,25.7055,0.0,0.0,16.8,1.0,1.0,2007,10,16,1,3,0,0,1.0,10.805160461245215,0,
e-Pao.net,http://www.e-pao.net/GP.asp?src=5..211007.oct07,319,2007-10-19, 12:00:00 AM,"Maram-Purul Road, Karong Assembly Constituency of Senapati district, Manipur","occurred at 3 places along road (23 km), unsure of exact date within past 5 days","Maram-Purul Road, Karong Assembly Constituency of Senapati district, Manipur",50km,landslide,rain,medium,unknown,,,,,,glc,319,India,IN,Nāgāland,92113,Kohima,26.23523,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,94.1162,25.4379,0.0,0.0,15.1,0.0,1.1,2007,10,19,4,3,0,0,1.0,6.834017435117714,0,
Hmar.net,http://hmar.net/?p=1870,322,2007-10-21, 12:00:00 AM,National Highway 53 at Nungba in Tamenglong district of Manipur,blocked road,National Highway 53 at Nungba in Tamenglong district of Manipur,25km,landslide,rain,medium,unknown,,,,,,glc,322,India,IN,Assam,12871,Lakhipur,43.16287,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,93.4333,24.75,0.0,0.0,18.8,0.0,2.9,2007,10,21,6,3,0,0,1.0,26.818787660904764,0,
New India Press,http://www.newindpress.com/NewsItems.asp?ID=IET20071026025952&Page=T&Headline=Landslide+in+Yercaud&Title=Southern+News+-+Tamil+Nadu&Topic=0,324,2007-10-25, 12:00:00 AM,Salem - Yercaud ghat road,"affected traffic, 10-metre stretch slid onto road",Salem - Yercaud ghat road,25km,landslide,rain,medium,unknown,1.0,,,,,glc,324,India,IN,Tamil Nādu,778396,Salem,14.97909,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,78.2034,11.7792,0.0,0.0,16.0,0.0,7.9,2007,10,25,3,3,0,0,2.0,231.95092642139585,0,
India Times,http://timesofindia.indiatimes.com/Bangalore/Woman_killed_in_Nilgiri_landslides/articleshow/2494313.cms,326,2007-10-26, 12:00:00 AM,"Nilgiri, Nondimedu on the Ooty-Coonoor road","20 landslides reported, heavy rains started Friday in district, ls killing woman occurred at 1:30am","Nilgiri, Nondimedu on the Ooty-Coonoor road",25km,landslide,rain,large,unknown,,,,,,glc,326,India,IN,Tamil Nadu,98238,Ooty,0.97335,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,76.6953,11.4046,160.016891479492,89.9921875,13.1,0.0,3.6,2007,10,26,4,3,0,0,2.0,75.70114669244387,0,
The hindu.com,http://www.hindu.com/thehindu/holnus/004200710311922.htm,336,2007-10-30, 12:00:00 AM,"bridge between Coonoor and Barliar, Tamil Nadu","unsure of date or location, blocked roads and created ""crater"" - ?","bridge between Coonoor and Barliar, Tamil Nadu",unknown,landslide,rain,medium,unknown,2.0,,,,,glc,336,India,IN,Tamil Nadu,19962,Annur,5.01776,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,77.1236,11.2777,3.01279139518738,89.9908599853516,20.3,0.0,6.3,2007,10,30,1,3,0,0,2.0,48.780369099568254,0,
Times of India,http://timesofindia.indiatimes.com/2_soldiers_killed_in_Leh_landslide/articleshow/2626698.cms,395,2007-12-16, 12:00:00 AM,2 Soldiers Killed,landslide occurred in the morning,"Thang Bridge 10 km from Turtuk, Leh, Jammu and Kashmir",25km,landslide,rain,medium,unknown,13.0,6.0,,,"Article gives 2 fatalities, and doesn't mention a trigger. Based on another source?",glc,395,India,IN,Kashmir,37475,Leh,1.69993,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,76.83270934,34.93977198,,,-28.3,0.0,3.2,2007,12,16,6,0,0,0,0.0,199.6151972809166,0,
naknews.co,http://naknews.co.in/newsdet.aspx?q=11356,410,2008-01-06, 12:00:00 AM,"Kandi Canal Project, Gandoh area, Doda district, Kashmir",buried alive in a landslide at Kandi Canal Project,"Kandi Canal Project, Gandoh area, Doda district, Kashmir",25km,landslide,rain,medium,unknown,1.0,,,,,glc,410,India,IN,Kashmir,17748,Doda,0.3282,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,75.5464,33.1517,,,5.3,0.2,6.3,2008,1,6,6,0,0,0,0.0,22.08347666306497,0,
tribuneindia,http://www.tribuneindia.com/2008/20080108/j&k.htm,416,2008-01-07, 12:00:00 AM,"between Banihal and Batote, Udhampur, National Highway, Jammu",multiple slides all along the highway,"between Banihal and Batote, Udhampur, National Highway, Jammu",25km,landslide,rain,medium,unknown,,,,,,glc,416,India,IN,Kashmir,3278,Banihāl,2.06191,2014-09-15 15:15:00,2017-11-20 15:17:00,2018-02-15 15:51:00,75.1923,33.4341,,,-1.5,0.0,6.3,2008,1,7,0,0,0,0,0.0,21.24367209767412,0,
greaterkashmir,http://www.greaterkashmir.com/full_story.asp?Date=10_1_2008&ItemID=43&cat=1,419,2008-01-09, 12:00:00 AM,"Panthihal near Ramban,  Srinagar-Jammu highway",600 vehicles stranded,"Panthihal near Ramban,  Srinagar-Jammu highway",25km,landslide,rain,medium,unknown,,,,,,glc,419,India,IN,Kashmir,7317,Rāmban,0.16739,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,75.24528226,33.23738085,,,8.2,1.3,5.6,2008,1,9,2,0,0,0,0.0,1.4241250801876708,0,
FluTrackers,http://www.flutrackers.com/forum/showthread.php?t=53065,428,2008-01-16, 12:00:00 AM,"Panthihal, Srinagar-Jammu highway",highways blocked,"Panthihal, Srinagar-Jammu highway",50km,landslide,snowfall_snowmelt,medium,unknown,,,,,,glc,428,India,IN,Kashmir,7317,Rāmban,3.88578,2014-09-15 20:24:00,2017-11-20 15:17:00,2018-02-15 15:51:00,75.2006,33.2537,,,9.1,0.0,6.9,2008,1,16,2,0,0,0,0.0,2.522386388091616,0,
The Indian Express,http://archive.indianexpress.com/news/landslide-gridlocks-jammu-srinagar-highway/1069110/,443,2008-02-03, 12:00:00 AM,Landslides stop traffic,300 vehicles were stranded between Jawahar Tunnel and Patnitop due to snow and landslides,along Sringar Jammu highway between Panthial and Nachlana,5km,landslide,downpour,medium,above_road,,,,,,glc,443,India,IN,Kashmir,975857,Srinagar,3.24684,2014-09-15 15:20:00,2017-11-20 15:17:00,2018-02-15 15:51:00,75.21320384,33.33280503,,,-2.3,1.3,5.6,2008,2,3,6,0,0,0,0.0,8.873755119721922,0,
newindpress,http://www.newindpress.com/NewsItems.asp?ID=IET20080210024010&Page=T&Title=Southern+News+-+Tamil+Nadu&Topic=0,448,2008-02-08, 12:00:00 AM,Kodaikanal,85.4mm of rain recorded in a few hours,Kodaikanal,25km,landslide,rain,medium,unknown,,,,,,glc,448,India,IN,Karnātaka,5104047,Bangalore,1.7211,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,77.6092,12.9752,0.0,0.0,19.4,0.0,8.2,2008,2,8,4,0,0,0,2.0,147.82062621174495,0,
ptinews,http://www.ptinews.com/pti%5Cptisite.nsf/0/5E37CDDA943CC9DF652573EE002FE65A?OpenDocument,452,2008-02-13, 12:00:00 AM,"Ramban, near Sringar-Jammu highway",disrupted traffic,"Ramban, near Sringar-Jammu highway",10km,landslide,rain,medium,unknown,,,,,,glc,452,India,IN,Kashmir,7317,Rāmban,0.25202,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,75.242,33.2418,,,-2.0,0.0,7.7,2008,2,13,2,0,0,0,0.0,0.5784838575116517,0,
hindu,http://www.hindu.com/thehindu/holnus/004200802131242.htm,451,2008-02-13, 12:00:00 AM,Alwarpet in Coonoor,2 injured,Alwarpet in Coonoor,10km,landslide,rain,medium,unknown,,,,,,glc,451,India,IN,Tamil Nadu,20254,Wellington,1.94569,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,76.7937,11.3484,250.820999145508,89.9968032836914,14.5,0.0,2.9,2008,2,13,2,0,0,0,2.0,12.414199898325291,0,
thaindian,http://www.thaindian.com/newsportal/uncategorized/a-dozen-feared-killed-in-himachal-pradesh-landslide_10028453.html,481,2008-03-17, 12:00:00 AM,"Nehrukund in Manali, Himachal Pradesh","others injured, only three bodies recovered, completely blocked highway","Nehrukund in Manali, Himachal Pradesh",25km,landslide,snowfall_snowmelt,medium,unknown,25.0,,,,,glc,481,India,IN,Himachal Pradesh,8341,Manāli,3.43787,2014-09-11 20:32:00,2017-11-20 15:17:00,2018-02-15 15:51:00,77.1613,32.2862,239.173553466797,90.0,-0.6,0.0,5.7,2008,3,17,0,0,0,0,0.0,64.02555948827587,0,
hindu,http://www.hindu.com/thehindu/holnus/002200803311141.htm,488,2008-03-30, 12:00:00 AM,Biama area of Khalsi tehsil in Leh district,1 also missing,Biama area of Khalsi tehsil in Leh district,50km,landslide,rain,medium,unknown,2.0,,,,,glc,488,India,IN,Kashmir,37475,Leh,29.87319,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,77.2665,34.219,,,-16.6,0.0,4.2,2008,3,30,6,0,0,0,0.0,89.44602122670892,0,
dailyindia,http://www.dailyindia.com/show/230211.php/J-and-K-Highway-blocked-due-to-landslides,492,2008-04-05, 12:00:00 AM,"Panthial, 170 kilometres from Jammu, Jammu-Srinagar highway",multiple slides along highway,"Panthial, 170 kilometres from Jammu, Jammu-Srinagar highway",50km,landslide,rain,medium,unknown,,,,,,glc,492,India,IN,Kashmir,6807,Awantīpur,2.18023,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,74.9985,33.9337,,,5.1,1.3,4.9,2008,4,5,5,1,0,0,0.0,19.50594159144215,0,
hindustantimes,http://www.hindustantimes.com/StoryPage/StoryPage.aspx?id=593a0165-aeb4-4e79-911b-6cdb0ff1ecf2&MatchID1=4698&TeamID1=2&TeamID2=5&MatchType1=1&SeriesID1=1185&PrimaryID=4698&Headline=30+killed+in+J&K+landslide,516,2008-05-01, 12:00:00 AM,"Kishtwar-Chatroo road, Kishtwar region of Jammu and Kashmir","two trucks, which were hit by a massive landslide on the mountainous road at around 9 a.m","Kishtwar-Chatroo road, Kishtwar region of Jammu and Kashmir",25km,complex,unknown,medium,unknown,12.0,,,,,glc,516,India,IN,Kashmir,17748,Doda,18.59541,2014-09-11 19:33:00,2017-11-20 15:17:00,2018-02-15 15:51:00,75.7454,33.1463,,,13.3,0.0,7.0,2008,5,1,3,1,0,0,0.0,18.53627429742192,0,
greaterkashmir,http://www.greaterkashmir.com/full_story.asp?Date=6_5_2008&ItemID=19&cat=21,523,2008-05-05, 12:00:00 AM,Srinagar-Leh highway at Gomri,"disrupted traffic for several hours due to landslides, triggered by heavy rains at Gomri",Srinagar-Leh highway at Gomri,50km,landslide,downpour,medium,unknown,,,,,,glc,523,India,IN,Kashmir,6807,Awantīpur,4.50029,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,74.9845,33.9513,,,11.2,0.9,1.8,2008,5,5,0,1,0,0,0.0,2.344750102193089,0,
thaindian,http://www.thaindian.com/newsportal/uncategorized/landslide-in-orissa-claims-five-lives-lead_10050468.html,540,2008-05-18, 12:00:00 AM,"Kalahandi district of Orissa, Depur village",3 others injured,"Kalahandi district of Orissa, Depur village",unknown,landslide,mining,medium,unknown,5.0,,,,,glc,540,India,IN,Orissa,64468,Bhawānipatna,43.1759,2014-09-11 19:02:00,2017-11-20 15:17:00,2018-02-15 15:51:00,83.1809,19.5178,0.0,0.0,26.9,0.0,8.2,2008,5,18,6,1,0,0,4.0,230.62024271486092,0,
Telegraph India,http://www.telegraphindia.com/1080521/jsp/northeast/story_9297276.jsp,545,2008-05-20, 12:00:00 AM,"A Cachar District village, near village of Srinager, Assam",villagers were cutting soil/earth for a road,"A Cachar District village, near village of Srinager, Assam",50km,mudslide,mining,medium,unknown,5.0,,,,,glc,545,India,IN,Assam,152393,Silchar,17.99274,2014-09-15 15:47:00,2017-11-20 15:17:00,2018-02-15 15:51:00,92.8411,24.9849,0.0,0.0,22.5,0.2,2.2,2008,5,20,1,1,0,0,1.0,34.44474330832594,0,
personal communication,,554,2008-05-28, 12:00:00 AM,"Periyanmala, Kottayam district, Kerala, India",,"Periyanmala, Kottayam district, Kerala, India",5km,landslide,downpour,medium,unknown,,,,,,glc,554,India,IN,Kerala,33408,Erāttupetta,7.22205,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,76.8403,9.7327,278.365875244141,89.9878616333008,20.9,0.0,4.3,2008,5,28,2,1,0,0,2.0,174.56603655547573,0,
thaindian,http://www.thaindian.com/newsportal/enviornment/landslide-blocks-hindustan-tibet-road_10056629.html,568,2008-06-03, 12:00:00 AM,Hindustan-Tibet National Highway near Matiana village,"occurred in evening, showers hampered clean up efforts",Hindustan-Tibet National Highway near Matiana village,25km,landslide,rain,medium,unknown,,,,,,glc,568,India,IN,Himachal Pradesh,1630,Seoni,7.79832,2014-09-11 17:48:00,2017-11-20 15:17:00,2018-02-15 15:51:00,77.193,31.2077,203.184921264648,90.0,18.8,0.0,6.3,2008,6,3,1,1,0,0,0.0,119.96135065027062,0,
goacom,http://www.goacom.com/joel/news/2008/jun/07jun08.htm,571,2008-06-06, 12:00:00 AM,"Jetty, Desterovaddo, Bharatline-Tarivaddo and Harbour, Vasco, Goa",Unsure about specifics of landslide events,"Jetty, Desterovaddo, Bharatline-Tarivaddo and Harbour, Vasco, Goa",50km,landslide,rain,medium,unknown,,,,,,glc,571,India,IN,Goa,7787,Chicalim,0.80546,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,73.8377,15.3925,258.690063476562,89.9989395141602,24.8,1.9,15.8,2008,6,6,4,1,0,0,3.0,1.4589910286796917,0,
daijiworld,"http://www.daijiworld.com/news/news_disp.asp?n_id=47500&n_tit=Mangalore:+Monsoon+Continues+to+Strike;+Landslide,+Houses+Collapse",580,2008-06-09, 12:00:00 AM,"near Kuloor church, in Manipur along National Highway","difficult to determine location, heavy rains throughout Manipur state","near Kuloor church, in Manipur along National Highway",unknown,landslide,monsoon,medium,unknown,,,,,,glc,580,India,IN,Manipur,44493,Thoubāl,2.9361,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,93.9784,24.6596,0.0,0.0,20.9,0.3,3.9,2008,6,9,0,1,0,0,1.0,26.944820094966627,0,
ukpress.google,http://ukpress.google.com/article/ALeqM5iM8gWKcS4OLf66hwzNMnaybAaZYA,585,2008-06-14, 12:00:00 AM,"Itanagar-Naharlagun, Arunachal Pradesh","bodies pulled from debris in and around Itnagar, 300 mud huts washed away at banks of Dikrong river","Itanagar-Naharlagun, Arunachal Pradesh",25km,landslide,rain,large,unknown,21.0,,,,,glc,585,India,IN,Arunāchal Pradesh,44971,Itānagar,2.34889,2014-04-01 00:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,93.6287,27.0998,186.7607421875,89.9958953857422,22.6,1.2,7.1,2008,6,14,5,1,0,0,1.0,153.53543572974078,0,
